ObjectID,GlobalID,Year,Event Name,Classification Status,Rating Status,Event Type,Initial Data Sources,Location Description,Province,Surveys Completed,Damage,Investigation initiated by NTP,Ground survey completed independently by NTP,Event Description,Web Map Link,Event Sub-Type,Damage Summary,Track Length (km),Maximum Path Width (m),Maximum Wind Speed (km/h),Time (Local),Parent Storm Type,EF-scale DI/DOD,Injuries,Concurrent Event,Unique ID,Mean Motion (from),Day,Month,Time (UTC),Local Time Zone,Fatalities,Damage Cost ($K),Event Summary Map Provided?,x,y
53,6526a791-4c8f-4555-80b4-8a72a8262de8,2019,Castle Butte,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Saskatchewan,,negligible_none,,,Witness photo of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1450,,,,N/A,,,4,7,2050,CST,,,No,-105.218999999998,49.2179999999992
54,fe4b2403-2597-4024-8519-c21d82353ae5,2019,Bromhead,final_classification_completed,final_rating_completed,non_tornadic_vortex,"facebook_eg_instant_weather,media_article_eg_stratford_beac",Estimated event location,Saskatchewan,,negligible_none,,,Witness video of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1700,,,,N/A,,,4,7,2300,CST,,,No,-103.681999999998,49.1799999999992
55,838640c5-3115-4ba6-899d-b056bfe7d22e,2019,Shaunavon,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Saskatchewan,,negligible_none,,,Witness photo of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1520,,,,N/A,,,5,7,2120,CST,,,No,-108.429999999998,49.6299999999992
56,382f98a3-82db-4914-8223-7ff16b87e956,2019,Moose Jaw,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Saskatchewan,,negligible_none,,,Witnesses captured photos of vortex-funnel cloud aloft east of Moose Jaw. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1400,,,,N/A,,,6,7,2000,CST,,,No,-105.059999999998,50.5099999999992
57,bcc65999-b139-4080-826a-c73f58252af6,2019,Grande Prairie,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witnesses captured photos of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1315,,,,N/A,,,26,6,1915,MDT,,,No,-118.849999999998,55.1499999999991
58,e3e11433-e7b9-4c08-851d-77e2c21cd7a1,2019,Face Lake,final_classification_completed,final_rating_completed,unclassified_visual_vortex,ntp_web_form_eg_uwocantp,Estimated event location,British Columbia,satellite,negligible_none,yes,,"Witness captured a photo of a vortex attached to cloud base at Face Lake. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1800,,,0,N/A,,,28,6,100,PDT,0,,No,-120.63,50.56
59,694bd7e1-7be4-4f3e-8e49-dcb9ec91dbb2,2019,Prather Lake,final_classification_completed,final_rating_completed,unclassified_visual_vortex,media_article_eg_stratford_beac,Estimated event location,British Columbia,satellite,negligible_none,yes,,"Witness captured a photo of a vortex attached to cloud base at Prather Lake. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1030,,,0,N/A,,,28,6,1730,PDT,0,,No,-119.66,49.34
60,d06619a3-21e7-4a04-83f8-1784ebaf91f3,2019,Lacombe,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witness photo of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1235,,,,N/A,,,7,7,1835,MDT,,,No,-113.588999999998,52.4889999999991
61,ef4f1eac-e9bc-4ec1-8c6a-4d556a04f25f,2019,Leduc,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witness video of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1740,,,,N/A,,,7,7,2340,MDT,,,No,-113.502999999998,53.2289999999991
62,be333ccf-2075-4cd7-808c-dafd949b14a8,2019,Camrose,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witness photo of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1800,,,,N/A,,,7,7,0,MDT,,,No,-112.829999999998,53.0199999999991
63,c2721cc1-7a7e-41d0-8bc9-3b4707a38979,2019,Leduc,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witness captured a photo of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1420,,,,N/A,,,8,7,2020,MDT,,,No,-113.609999999998,53.2699999999991
64,3c39db04-9eac-40c5-8203-0a81b9ac598a,2019,Brunkild,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Manitoba,,negligible_none,,,Witness captured a photo of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1410,,,,N/A,,,8,7,1910,CDT,,,No,-97.5699999999983,49.5899999999992
65,8951103d-f5ee-4f1c-8d0b-7e4350f615f0,2019,Musreau Lake,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,eccc_eg_forwarded_report",Estimated tornado location,Alberta,satellite,ef0,,,"Witness captured video of tornado in the Musreau Lake area. Tree damage visible in video assessed as EF0, with an estimated max. wind speed of 95 km/h. Satellite imagery review revealed no visible damage. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,,,,,95,1540,QLCS,C-T/DOD-3 (LB+),,N/A,,,8,7,2140,MDT,0,,No,-118.6912,54.5077000000001
66,03c3d173-b047-4775-8ada-33f267ef713a,2019,Wadena,final_classification_completed,final_rating_completed,non_tornadic_vortex,facebook_eg_instant_weather,Estimated event location,Saskatchewan,,negligible_none,,,Witness captured video of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1710,,,,N/A,,,17,7,2310,CST,,,No,-103.799999999998,51.9019999999992
67,04092425-2447-4eae-8955-8e1b17be3c3e,2019,Saskatoon,final_classification_completed,final_rating_completed,non_tornadic_vortex,media_article_eg_stratford_beac,Estimated event location,Saskatchewan,,negligible_none,,,Witness captured video of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1140,,,,N/A,,,17,7,1740,CST,,,No,-106.559999999998,52.1799999999992
68,c86991c6-7650-4093-8e75-66a0422f59b4,2019,Lake Manitoba,final_classification_completed,final_rating_completed,tornado_over_water,facebook_eg_instant_weather,Estimated tornado location,Manitoba,satellite,default_ef0,yes,,"Witnesses captured video and photos of a tornado over Lake Manitoba. With no damage reported or visible during satellite imagery review, event assessed as default EF0. ",,,,,,,2030,,,,N/A,,,17,7,130,CDT,0,,No,-98.98,51.2900000000001
70,607b00a1-26f0-4342-8228-4c4935e286e2,2019,Iron Springs,final_classification_completed,final_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Alberta,satellite,ef1,yes,,"Damage to several structures, power poles and trees reported at multiple locations within storm track (including near Iron Springs, Barnwell and Skiff). Event assessed as a downburst, causing EF1 damage (estimated max. wind speed 150 km/h). Satellite imagery review along storm track revealed widespread crop damage from hail.",,,,,,150,1845,,C-FSGB/DOD-3 (LB),,N/A,,,6,8,45,MDT,,,No,-112.647,49.905
73,c0957248-84d4-4cd6-834f-66ae700d59cf,2019,Innisfree,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witness captured a photo of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1745,,,,N/A,,,30,7,2345,MDT,,,No,-111.529999999998,53.5099999999991
75,52e917fe-c0f1-4b63-8484-61ad7eaa6df5,2019,Deacon,final_classification_completed,final_rating_completed,unclassified_wind_damage,"facebook_eg_instant_weather,media_article_eg_stratford_beac",Damage area,Ontario,satellite,ef0,yes,,"Localized weak tree and structural damage reported, associated with storm passing through area. Satellite imagery review of storm track of interest revealed no visible damage. Assessed as unclassified wind damage.",,,,,,,1930,,,,N/A,,,29,7,2330,EDT,,,No,-77.37495,45.6020100000001
76,aaef1e85-3ab3-40f3-8607-e42c659287b2,2019,Sylvan Lake,final_classification_completed,final_rating_completed,non_tornadic_vortex,facebook_eg_instant_weather,Estimated event location,Alberta,,negligible_none,,,Witnesses captured video and photos of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,2100,,,,N/A,,,29,7,300,MDT,,,No,-114.109999999998,52.3099999999991
77,7b9bd4cf-67fa-453a-8206-37bc31da2528,2019,Cornwall,final_classification_completed,final_rating_completed,downburst,"facebook_eg_instant_weather,media_article_eg_stratford_beac",Estimated damage area,Ontario,satellite,ef0,yes,,"Localized tree damage reported in Cornwall, associated with storm passing through area. Event assessed as an EF0 downburst (estimated max. wind speed of 95 km/h). Satellite imagery review did not reveal any visible damage.",,,,,,95,1230,,C-T/DOD-3 (LB+),,N/A,,,30,7,1630,EDT,,,No,-74.716,45.017
78,32ba37df-033b-4f99-82d3-2966ed6318d9,2019,Eckville,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Alberta,,negligible_none,,,Witness video of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1930,,,,N/A,,,31,7,130,MDT,,,No,-114.361089999998,52.3469099999991
79,48baf31d-4ece-4573-8dc7-dbd7a310f600,2019,Rockland,final_classification_completed,final_rating_completed,non_tornadic_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Ontario,,negligible_none,,,Witnesses captured video and photos of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1200,,,,N/A,,,31,7,1600,EDT,,,No,-75.3089999999987,45.5489999999992
80,0c607d60-4b77-4f18-8d06-5ad45b0c287a,2019,Wembley,final_classification_completed,final_rating_completed,non_tornadic_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Alberta,,negligible_none,,,Witness photo of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1345,,,,N/A,,,2,8,1945,MDT,,,No,-119.149999999998,55.1499999999991
81,b74fe316-60aa-4661-8e33-0cf31169e1bf,2019,Strongfield,final_classification_completed,,,twitter_eg_ntp_hashtag,Estimated event location,Saskatchewan,satellite,,,,"Witness report of funnel cloud aloft, however cannot confirm based on evidence provided. No additional witness or damage reports.",,non_event,,,,,1745,,,,N/A,,,24,7,2345,CST,,,No,-106.58455,51.3333700000001
82,75dde4a3-a6a1-4dff-8c83-321ffce2d70d,2019,Kensington,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Prince Edward Island,,negligible_none,,,Witnesses captured video and photos of a vortex-funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1630,,,,N/A,,,23,7,1930,ADT,,,No,-63.6299999999989,46.4299999999992
83,29019994-c71e-4e11-87fa-3a93df585d7f,2019,Ancaster,final_classification_completed,final_rating_completed,non_tornadic_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Ontario,,negligible_none,,,Witness photo of funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported.,,vortex_funnel_cloud_aloft,,,,,1700,,,,N/A,,,22,7,2100,EDT,,,No,-80.0699999999986,43.1399999999993
89,a6dadea7-48fe-4a45-8d28-3886ac058293,2019,Lac des Iles (Murray Doell Campground),final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Saskatchewan,"satellite,ground,aerial,drone",ef2,,,"Witnesses captured video of a tornado north of Lac des Iles (impacting the Murray Doell Campground in Meadow Lake Provincial Park) as well as a second tornado over the lake. Tree and structural damage was investigated by an NTP ground survey team on July 1-3, 2019. Satellite imagery review of the storm track revealed the tornado damage path in forested areas. High-resolution aerial imagery was collected in September 2019. Damage assessed as EF2, with an estimated max. wind speed of 215 km/h, track length of 14.8 km and max. path width of 1570 m. Overall tornado motion was from the W (approx. 270 degrees), although it should be noted motion was initially from the SW. Media outlets reported 3 people were injured.",https://westernu.maps.arcgis.com/apps/opsdashboard/index.html#/ae08a19f357d488a94ad3b68977f7af4,,,14.8,1570,215,1615,Supercell,C-T/DOD-6 (EXP-),3,concurrent_primary,,270,29,6,2215,CST,0,unknown,Yes,-109.4956,54.4527
90,e03b7eb1-cb16-4271-8195-5b95b2e38930,2019,Lac des Iles,final_classification_completed,final_rating_completed,tornado_over_water,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated tornado location,Saskatchewan,"satellite,ground,drone",default_ef0,,,"Witnesses captured video of a tornado over Lac des Iles as well as a second tornado north of the lake over land. Tree and structural damage in the Lac des Iles area was investigated by an NTP ground survey team on July 1-3, 2019. High-resolution aerial imagery was collected in September 2019. There is no evidence indicating the waterspout came ashore and caused damage over land. With no damage reported or visible during satellite imagery review, event assessed as default EF0. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",https://westernu.maps.arcgis.com/apps/opsdashboard/index.html#/ae08a19f357d488a94ad3b68977f7af4,,,,,,1615,,,,concurrent_primary,,,29,6,2215,CST,0,,Yes,-109.408,54.434
91,4193718e-4eb1-4c67-8fae-380175f51069,2019,Lac-aux-Sables,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather,media_article_eg_stratford_beac",Estimated tornado location,Quebec,satellite ,ef1,,,"Witnesses captured video of a tornado in Lac-aux-Sables. Three minor injuries were reported by media. Reported tree and structural damage assessed as EF1, with an estimated max. wind speed of 135 km/h. Satellite imagery review revealed no visible damage. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,,,,,135,1945,Supercell,C-SFLF/DOD-2 (EXP),3,N/A,,,30,7,2345,EDT,0,unknown,No,-72.3944999999999,46.8685
92,2c9f74d4-6cd2-4d82-8706-38ce7657dc7b,2019,Markerville,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,the_weather_network_eg_field_re",Damage area,Alberta,satellite,ef0,,,"Witness captured video of a tornado northwest of Markerville. Reported tree damage assessed as EF0, with an estimated max. wind speed of 90 km/h. Satellite imagery review revealed no visible damage. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,,,,,90,2035,Supercell,C-T/DOD-2 (EXP),0,N/A,,,31,7,235,MDT,0,unknown,No,-114.2599,52.2318
